agence_cat,biblionumber,collection,collection1,collection2,collection3,collection4,date_transaction,element_initial,point_acces,subd_chrono,subd_forme,subd_geo,subd_sujet,support,unimarc
Roubaix,678,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2011-05-04,Bibliothèques,"Bibliothèques - Livres rares",ABS,ABS,ABS,"Livres rares",Livre,f606
Roubaix,679,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Chansons kabyles","Chansons kabyles - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,679,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,019.2,019.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,684,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,685,"Adultes - Divers",Adultes,Divers,INC,INC,1970-01-01,833.914,833.914,ABS,ABS,ABS,ABS,Livre,f676
BnF,685,"Adultes - Divers",Adultes,Divers,INC,INC,1970-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,688,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1988-01-21,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,689,"Adultes - Divers",Adultes,Divers,INC,INC,1970-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,690,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,692,"Adultes - Divers",Adultes,Divers,INC,INC,1973-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,693,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,694,"Adultes - Divers",Adultes,Divers,INC,INC,1977-06-03,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,695,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,863,863,ABS,ABS,ABS,ABS,Livre,f676
BnF,695,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,696,"Adultes - Divers",Adultes,Divers,INC,INC,1973-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,698,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,700,"Adultes - Divers",Adultes,Divers,INC,INC,1980-05-09,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,701,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-05-17,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,704,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,833.91,833.91,ABS,ABS,ABS,ABS,Livre,f676
BnF,704,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,708,"Adultes - Divers",Adultes,Divers,INC,INC,2011-02-15,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,709,"Adultes - Divers",Adultes,Divers,INC,INC,2011-02-15,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,714,"Adultes - Divers",Adultes,Divers,INC,INC,1975-01-20,83,83,ABS,ABS,ABS,ABS,Livre,f686
BnF,715,"Adultes - Divers",Adultes,Divers,INC,INC,1972-01-01,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,717,"Adultes - Divers",Adultes,Divers,INC,INC,1976-05-12,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,718,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,724,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-12-02," Dubuisson   Pauline   1927-1963"," Dubuisson  -  Pauline  -  1927-1963",ABS,ABS,ABS,ABS,Livre,f600
BnF,724,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-12-02,"Crimes passionnels","Crimes passionnels - Paris (France) - 1945-1970",1945-1970,ABS,"Paris (France)",ABS,Livre,f606
BnF,724,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-12-02,"92 ","92 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,725,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1984-04-20,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,726,"Adultes - Divers",Adultes,Divers,INC,INC,1977-04-08,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,730,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,732,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1991-10-29,813.52,813.52,ABS,ABS,ABS,ABS,Livre,f676
BnF,732,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1991-10-29,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,736,"Patrimoine - Patrimoine écrit",Patrimoine,"Patrimoine écrit",INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
BnF,738,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1979-11-29,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,743,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1989-04-11,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,744,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,813.5,813.5,ABS,ABS,ABS,ABS,Livre,f676
BnF,744,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1984-04-20,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,747,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1989-08-22,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,749,"Adultes - Divers",Adultes,Divers,INC,INC,1981-03-13,833.8,833.8,ABS,ABS,ABS,ABS,Livre,f676
BnF,749,"Adultes - Divers",Adultes,Divers,INC,INC,1981-03-13,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,750,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1983-03-24,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,751,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1983-04-13,843.91,843.91,ABS,ABS,ABS,ABS,Livre,f676
BnF,751,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1983-04-13,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,752,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,83,83,ABS,ABS,ABS,ABS,Livre,f686
BnF,755,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1990-09-24,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,756,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-09-09,813.54,813.54,ABS,ABS,ABS,ABS,Livre,f676
BnF,756,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1991-09-09,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,762,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,770,INC,INC,INC,INC,INC,1984-04-20,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,772,"Adultes - Divers",Adultes,Divers,INC,INC,1980-05-05,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,781,"Jeunesse - Romans - Romans pour enfants",Jeunesse,Romans,"Romans pour enfants",INC,1981-11-04,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,782,"Jeunesse - Romans - Romans pour enfants",Jeunesse,Romans,"Romans pour enfants",INC,1982-01-15,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,783,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Musique,"Musique - Disques - Antilles",ABS,ABS,Antilles,Disques,"Disque compact",f606
Roubaix,783,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Zouk (musique)","Zouk (musique) - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,783,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,051.2,051.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,784,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Tibet,"Tibet - Chants et musique",ABS,ABS,ABS,"Chants et musique","Disque compact",f606
Roubaix,784,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Tibet",ABS,ABS,Tibet,Disques,"Disque compact",f606
Roubaix,784,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,032.1,032.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,785,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,"Chansons traditionnelles françaises","Chansons traditionnelles françaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,785,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,090.1,090.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,786,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,"Iconos (banque de données)","Iconos (banque de données)",ABS,ABS,ABS,ABS,Livre,f606
Roubaix,787,"Patrimoine - Patrimoine écrit",Patrimoine,"Patrimoine écrit",INC,INC,2007-08-28,Livres,"Livres - Histoire",ABS,ABS,ABS,Histoire,Livre,f606
Roubaix,789,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Corée",ABS,ABS,Corée,Disques,"Disque compact",f606
Roubaix,789,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,034.1,034.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,790,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-09-03,Bibliothèques,Bibliothèques,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,791,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2011-02-01,"Musique traditionnelle","Musique traditionnelle - Disques - Inde",ABS,ABS,Inde,Disques,"Disque compact",f606
Roubaix,791,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2011-02-01,031.1,031.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,793,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,Musique,"Musique - Disques - Mali",ABS,ABS,Mali,Disques,"Disque compact",f606
Roubaix,793,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Mali",ABS,ABS,Mali,Disques,"Disque compact",f606
Roubaix,793,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,017.2,017.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,794,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,"Chansons traditionnelles bretonnes","Chansons traditionnelles bretonnes - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,794,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Bretagne",ABS,ABS,Bretagne,Disques,"Disque compact",f606
Roubaix,794,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,"Harpe celtique, Musique de","Harpe celtique, Musique de - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,794,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2007-08-28,091.2,091.2,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,795,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,Jazz,"Jazz - Discographie - France",ABS,ABS,France,Discographie,Livre,f606
BnF,797,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1988-06-02,Expositions,"Expositions - Évaluation",ABS,ABS,ABS,"Évaluation",Livre,f606
BnF,797,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,1988-06-02,361,361,ABS,ABS,ABS,ABS,Livre,f686
BnF,798,"Adultes - Divers",Adultes,Divers,INC,INC,1979-08-22,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
Roubaix,800,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-09-03,"Bibliothèques d'écoles primaires","Bibliothèques d'écoles primaires - France",ABS,ABS,France,ABS,Livre,f606
Roubaix,800,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-09-03,Vedettes-matières,Vedettes-matières,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,801,"Patrimoine - Patrimoine écrit",Patrimoine,"Patrimoine écrit",INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,802,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,803,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,"Droits de l'homme","Droits de l'homme - Bibliographie",ABS,ABS,ABS,Bibliographie,Livre,f606
Roubaix,804,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Corée",ABS,ABS,Corée,Disques,"Disque compact",f606
Roubaix,804,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,034.1,034.1,ABS,ABS,ABS,ABS,"Disque compact",f679
BnF,805,"Jeunesse - Romans - Romans pour enfants",Jeunesse,Romans,"Romans pour enfants",INC,1979-03-13,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,806,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2010-06-04,"Chansons traditionnelles françaises","Chansons traditionnelles françaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,806,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2010-06-04,"Chansons traditionnelles bretonnes","Chansons traditionnelles bretonnes - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,806,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2010-06-04,"Chansons traditionnelles anglaises","Chansons traditionnelles anglaises - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,806,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2010-06-04,"Chansons de marins","Chansons de marins - Disques",ABS,ABS,ABS,Disques,"Disque compact",f606
Roubaix,806,"Adultes - Musique et arts vivants - Musique - Chanson francophone",Adultes,"Musique et arts vivants",Musique,"Chanson francophone",2010-06-04,091.1,091.1,ABS,ABS,ABS,ABS,"Disque compact",f679
BnF,808,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1992-12-01,863,863,ABS,ABS,ABS,ABS,Livre,f676
BnF,808,"Adultes - Littératures - Courts récits - Nouvelles",Adultes,Littératures,"Courts récits",Nouvelles,1992-12-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,809,"Adultes - Littératures - Romans - Romans",Adultes,Littératures,Romans,Romans,1989-11-22,823,823,ABS,ABS,ABS,ABS,Livre,f686
BnF,811,"Adultes - Divers",Adultes,Divers,INC,INC,1977-07-25,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,812,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,863,863,ABS,ABS,ABS,ABS,Livre,f676
BnF,812,"Adultes - Divers",Adultes,Divers,INC,INC,1984-04-20,"82 ","82 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,815,"Adultes - Divers",Adultes,Divers,INC,INC,1976-07-27,"83 ","83 ",ABS,ABS,ABS,ABS,Livre,f686
BnF,824,"Adultes - Divers",Adultes,Divers,INC,INC,1971-01-01,823,823,ABS,ABS,ABS,ABS,Livre,f686
Roubaix,825,"Adultes - Divers",Adultes,Divers,INC,INC,2005-03-22,ABS,ABS,ABS,ABS,ABS,ABS,Livre,ABS
Roubaix,827,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,Catalogage,Catalogage,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,828,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,"Indexation (documentation)","Indexation (documentation) - Guides, manuels, etc.",ABS,ABS,ABS,"Guides, manuels, etc.",Livre,f606
Roubaix,829,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Japon",ABS,ABS,Japon,Disques,"Disque compact",f606
Roubaix,829,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,035.1,035.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,830,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,"Musique traditionnelle","Musique traditionnelle - Disques - Viet-Nam",ABS,ABS,Viet-Nam,Disques,"Disque compact",f606
Roubaix,830,"Adultes - Musique et arts vivants - Musique - World",Adultes,"Musique et arts vivants",Musique,World,2007-08-28,036.1,036.1,ABS,ABS,ABS,ABS,"Disque compact",f679
Roubaix,831,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-08-28,Thésaurus,"Thésaurus - Guides, manuels",ABS,ABS,ABS,"Guides, manuels",Livre,f606
Roubaix,832,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-09-03,Catalogues-matière,Catalogues-matière,ABS,ABS,ABS,ABS,Livre,f606
Roubaix,833,"Adultes - Comprendre et se former - Bibliothèque professionnelle",Adultes,"Comprendre et se former","Bibliothèque professionnelle",INC,2007-09-03,Catalogage,"Catalogage - Publications en série",ABS,ABS,ABS,"Publications en série",Livre,f606
